Период отправления;Объем кузова;Станция отправления;Станция назначения;Кол-во;Тариф
26.07.2022;150;Тихонький (обп);Ростов-Товарный;1;9 493,00
26.07.2022;138;Тихонький (обп);Светлоград;1;15 123,00
26.07.2022;138;Тихонький (обп);Шедок;1;14 185,00
26.07.2022;138;Тихонький (обп);Светлоград;1;15 123,00
26.07.2022;138;Ольховатка;Плавица;1;19 021,00
26.07.2022;138;Кутузово-Новое;Ладушкин;1;879,00
26.07.2022;138;Келес;Достык;1;17 281,09
26.07.2022;138;Келес;Макат;1;17 294,30
27.07.2022;138;Наушки (эксп. АО "УБЖД": участок Сухабаатар - Улаанбаатар (искл.));Китой-Комбинатская;1;37 939,00
27.07.2022;138;Шувакиш;Кунгур;1;8 531,00
27.07.2022;138;Уктус;Кунгур;1;9 096,00
27.07.2022;138;Анисовка;Трофимовский II;1;1 303,00
27.07.2022;138;Покровск-Приволжский;Саратов-Порт;1;1 303,00
27.07.2022;138;Сочи;Светлоград;1;17 008,00
27.07.2022;138;Ташеба;Новобирюсинская;1;16 299,00
27.07.2022;138;Нурхаёт;Уш-Тобе;1;11 365,86
27.07.2022;122;Петропавловск;Челябинск-Южный;1;17 960,32
27.07.2022;138;Уральск;Жинишке;1;4 187,72
27.07.2022;175;Рузаевка;Ворсма;1;11 770,00
27.07.2022;138;Таксимо;Киренга;1;28 279,00
27.07.2022;150;Атырау;Макат;1;2 089,51
27.07.2022;158;Атырау;Зоринский;1;32 104,67
27.07.2022;138;Перевоз;Кая;1;8 873,00
27.07.2022;138;Жилаево;Илецк I;1;2 401,50
27.07.2022;138;Сукманы;Кунгур;1;3 297,00
27.07.2022;138;Черниковка;Белорецк;1;7 764,00
27.07.2022;150;Алматы 1;Барнаул;1;16 660,47
27.07.2022;138;Чита I;Хилок;1;8 777,00
27.07.2022;138;Талас;Караганда-Сортировочная;1;4 057,17
27.07.2022;138;Буранная;Магнитогорск-Грузовой;1;813,00
27.07.2022;138;Полтавская;Кавказская;1;8 777,00
27.07.2022;138;Краснодар-Сортировочный;Уманская;1;6 262,00
27.07.2022;138;Актобе II;Илецк I;1;2 078,13
27.07.2022;138;Базаиха;Ужур;1;10 921,00
27.07.2022;138;Новолипецк;Старый Оскол;1;9 358,00
27.07.2022;138;Костанай;Караганда-Сортировочная;1;5 744,31
27.07.2022;150;Назарбек;Жинишке;1;15 320,47
27.07.2022;138;Канск-Енисейский;Абакан;1;16 852,00
27.07.2022;138;Злобино;Лесосибирск;1;10 453,00
27.07.2022;138;Арал Тенизи;Карталы I;1;19 736,89
27.07.2022;138;Актау-Порт;Жинишке;1;9 196,25
27.07.2022;138;Сокур;Асино;1;11 898,00
27.07.2022;157,2;Тоцкая;Химзаводская;1;14 407,00
27.07.2022;138;Кемпирсай;Илецк I;1;5 568,90
27.07.2022;138;Егорьевск I;Светлогорск-на-Березине;1;20 295,55
27.07.2022;138;Егорьевск I;Светлогорск-на-Березине;1;20 295,55
27.07.2022;150;Мончегорск;Томицы;1;29 645,00
27.07.2022;138;Разгуляевка;Карповская;1;1 675,00
27.07.2022;138;Алматы 1;Алейская;1;13 460,47
27.07.2022;150;Шымкент;Зоринский;1;28 640,77
27.07.2022;138;Находка (эксп.);Кнорринг;1;8 200,00
27.07.2022;138;Ак-Куль;Караганда-Сортировочная;1;3 238,37
27.07.2022;138;Азов;Саратов-Порт;1;26 516,00
27.07.2022;138;Подольск;Обнинское;1;7 731,00
27.07.2022;138;Жеты-Су;Караганда-Сортировочная;1;6 693,66
27.07.2022;138;Тихонький (обп);Усть-Лабинская;1;8 518,00
27.07.2022;174;Павлодар-Южный;Речная;1;21 192,54
27.07.2022;138;Колядичи;Унеча;1;10 819,43
27.07.2022;138;Соленое Озеро;Усть-Лабинская;1;15 521,00
27.07.2022;138;Михнево;Светлогорск-на-Березине;1;22 456,55
27.07.2022;150;Михнево;Сураж;1;16 204,00
27.07.2022;138;Волковская;Рябово;1;813,00
27.07.2022;138;Ростов-Товарный;Кавказская;1;8 196,00
27.07.2022;138;Наугольный;Светлогорск-на-Березине;1;16 695,55
27.07.2022;150;Микунь;Койты;1;2 635,00
27.07.2022;158;Ногинск;Светлогорск-на-Березине;1;44 408,55
27.07.2022;150;Краснокамск;Углеуральская;1;8 401,00
27.07.2022;157,5;Ногинск;Светлогорск-на-Березине;1;44 408,55
27.07.2022;138;Краснокаменск;Ага;1;16 278,00
27.07.2022;138;Новосибирск-Восточный;Асино;1;12 244,00
27.07.2022;150;Раустан;Жинишке;1;21 816,44
27.07.2022;138;Новосибирск-Западный;Асино;1;21 375,00
27.07.2022;138;Сосногорск;Койты;1;10 073,00
27.07.2022;138;Сосногорск;Койты;1;10 073,00
27.07.2022;138;Кутузово-Новое;Ладушкин;1;1 172,00
27.07.2022;138;Очаково I;Минск-Южный;1;21 633,22
27.07.2022;138;Новолипецк;Старый Оскол;1;7 968,00
27.07.2022;138;Гыпджак;Макат;1;6 348,87
27.07.2022;138;Тихоново;Биклянь;1;2 180,00
27.07.2022;138;Тихоново;Биклянь;1;2 180,00
28.07.2022;138;Наушки (эксп. АО "УБЖД": участок Сухабаатар - Улаанбаатар (искл.));Залари;1;38 113,00
28.07.2022;138;Кутузово-Новое;Каунас;1;9 549,05
28.07.2022;138;Карачев;Гатово;1;23 453,52
